A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A248,BURLEY SENIOR HIGH SCHOOL 2100 PARK AVENUE BURLEY,B60,Burley Jr High School 700 W 16th St Burley,0.93744254
A759,TETON MIDDLE SCHOOL 935 NORTH 5TH EAST DRIGGS,B654,Teton Middle School 935 N 5th Street Driggs,0.9363661
A614,MULLAN SCHOOLS 345 PARK STREET MULLAN,B433,Mullan Elementary School 345 Park Ave Mullan,0.9362798
A57,GRANGEVILLE ELEM/MIDDLE SCHOOL 400 IDAHO STREET GRANGEVILLE,B225,Grangeville Elementary School 400 Idaho St Grangeville,0.9359197
A524,MARY MCPHERSON ELEMENTARY 1050 EAST AMITY ROAD MERIDIAN,B386,Mary Mcpherson Elem School 1050 E Amity Rd Meridian,0.93579626
A654,MALAD MIDDLE SCHOOL 175 JENKINS AVENUE MALAD CITY,B378,Malad Elementary School 250 W 4th N St Malad City,0.9357561
A393,SKYLINE SENIOR HIGH SCHOOL 1767 BLUE SKY DRIVE IDAHO FALLS,B593,Skyline High School 1767 Blue Sky Dr Idaho Falls,0.93497217
A118,ELEVATE ACADEMY NAMPA 114 WEST CHICAGO STREET CALDWELL,B155,Elevate Academy Inc 114 W. Chicago St Caldwell,0.93485886
A772,ROBERT STUART MIDDLE SCHOOL 644 CASWELL AVENUE WEST TWIN FALLS,B628,Stuart Junior High School 644 Caswell Ave W Twin Falls,0.9341358
A801,BEUTLER MIDDLE SCHOOL PO BOX 140 DAYTON,B36,Beutler Middle School 626 N Westside Hwy Dayton,0.9340379
A53,RIGGINS ELEMENTARY SCHOOL PO BOX 872 RIGGINS,B541,Riggins Elementary School 133 Main Ave. North Riggins,0.93314767
A253,RAFT RIVER ELEMENTARY SCHOOL PO BOX 615 MALTA,B529,Raft River Elementary School 140 W Center St Malta,0.93283206
A463,GARWOOD ELEMENTARY SCHOOL PO BOX 990 RATHDRUM,B200,Garwood Elementary School 17506 North Ramsey Road Rathdrum,0.9328098
A278,ATLAS ELEMENTARY SCHOOL 3000 WEST HONEYSUCKLE HAYDEN LAKE,B26,Atlas Elementary School 3000 W. Honeysuckle Avenue Hayden,0.93279064
A560,PATHWAYS MIDDLE SCHOOL 1870 EAST HERITAGE PARK LANE MERIDIAN,B484,Pathways Middle School 1870 E Heritage Park Ln Meridian,0.93257856
A555,SAWTOOTH MIDDLE SCHOOL 3730 NORTH LINDER ROAD MERIDIAN,B578,Sawtooth Middle School 3730 North Linder Road Merdian,0.9313446
A533,CHAPARRAL ELEMENTARY 1155 NORTH DEER CREEK LANE MERIDIAN,B94,Chaparral Elementary 1155 N Deer Crk Ln Meridian,0.93072826
A373,HAGERMAN SCHOOL 150 LAKE STREET WEST HAGERMAN,B232,Hagerman Elementary School 324 N 2nd St Hagerman,0.9297056
A786,SILVER HILLS ELEMENTARY SCHOOL PO BOX 2160 OSBURN,B591,Silver Hills Elementary School 1243 E Mullen Av Osburn,0.9294824
A752,SUGAR-SALEM HIGH SCHOOL 1 DIGGER DRIVE SUGAR CITY,B630,Sugar-Salem High School 1 S Digger Dr Sugar City,0.9290167
A787,WALLACE JR/SR HIGH SCHOOL NUMBER 1 MINERS' ALLEY WALLACE,B697,Wallace Junior/High School #1 Miner'S Alley Wallace,0.9288113
A738,SNAKE RIVER OPPORTUNITIES HIGH SCHOOL 103 SOUTH 900 WEST BLACKFOOT,B598,Snake River High School 922 W Highway 39 Blackfoot,0.92869437
A775,I B PERRINE ELEMENTARY SCHOOL 452 CASWELL AVENUE WEST TWIN FALLS,B496,Perrine Elementary School 452 Caswell Ave W Twin Falls,0.9284617
A126,CLOVER CREEK HIGH SCHOOL 697 JACKSON MONTPELIER,B104,Clover Creek High School 330 Boise Street Montpelier,0.9283411
A757,SWAN VALLEY ELEMENTARY SCHOOL PO BOX 220 IRWIN,B637,Swan Valley Elementary School 3389 Highway 26 Irwin,0.92757154
A258,WHITE PINE ELEMENTARY 1900 HILAND AVENUE BURLEY,B723,White Pine Intermediate School 1610 Highland Ave Burley,0.9274627
A356,FIVE-COUNTY DETENTION CENTER PO BOX 55 ST ANTHONY,B2,5 County Detention Center 432 N 2300 East St Anthony,0.92718667
A748,ST MARIES HIGH SCHOOL 424 HELLS GULCH ROAD ST MARIES,B616,St Maries Middle School 1315 W Jefferson Ave Saint Maries,0.92671007
A78,NORTH IDAHO STEM CHARTER ACADEMY PO BOX 434 RATHDRUM,B455,North Idaho Stem Charter Academy 15633 N. Meyer Rd Rathdrum,0.9260627
A702,SELTICE ELEMENTARY SCHOOL PO BOX 40 POST FALLS,B579,Seltice Elementary School 12th & Nelson Road Post Falls,0.9250327
A619,CENTENNIAL ELEMENTARY SCHOOL 522 MASON LANE NAMPA,B85,Centennial Elementary School 522 Mason Ln Nampa,0.92479414
A12,SOUTHSIDE ELEMENTARY SCHOOL PO BOX 159 COCOLALLA,B610,Southside Elementary School 307 Southside School Rd Cocolalla,0.9242263
A271,LINDY ROSS ELEMENTARY SCHOOL PO BOX 237 DUBOIS,B364,"Lindy Ross Elementary School 545 S Oakley, Po Box 237 Dubois",0.9241886
A800,WEST SIDE SENIOR HIGH SCHOOL PO BOX 89 DAYTON,B718,West Side High School 755 N Westside Hwy Dayton,0.9240945
A466,TWIN LAKES ELEMENTARY SCHOOL PO BOX 159 RATHDRUM,B678,Twin Lakes Elementary School 5326 W. Rice Road Rathdrum,0.92350626
A400,FOX HOLLOW ELEMENTARY SCHOOL 2365 GENEVIEVE IDAHO FALLS,B185,Foxhollow Elementary School 2365 Genevieve Way Idaho Falls,0.92291725
A674,CLAUDE A WILCOX ELEMENTARY SCHOOL 427 LARK LANE POCATELLO,B727,Wilcox Elementary School 427 Lark Ln Pocatello,0.92209786
A255,OAKLEY ELEMENTARY SCHOOL PO BOX 72 OAKLEY,B464,Oakley Elementary School 455 W Poplar Oakley,0.92193305
A468,LAPWAI ELEMENTARY SCHOOL PO BOX 247 LAPWAI,B346,Lapwai Elementary School 170 Agency Rd Lapwai,0.9218615
A225,WILSON ELEMENTARY SCHOOL 400 EAST LINDEN CALDWELL,B740,Woodrow Wilson Elementary 400 E Linden St Caldwell,0.92170894
A219,CALDWELL SENIOR HIGH SCHOOL 3401 SOUTH INDIANA CALDWELL,B66,Caldwell High School 1100 Willow St Caldwell,0.92156667
A296,LAKESIDE HIGH SCHOOL PO BOX 130 PLUMMER,B344,Lakeside High School 1150 E Street Plummer,0.9210938
A659,PECK ELEMENTARY SCHOOL PO BOX 48 PECK,B493,Peck Elementary School 212 Main St Peck,0.92095906
A353,TETON ELEMENTARY SCHOOL 825 SOUTH 4TH WEST ST ANTHONY,B652,Teton Elementary School 126 W Main St Teton,0.9206636
A342,FILER HIGH SCHOOL 3915 NORTH WILDCAT WAY 2300 EAST FILER,B178,Filer Intermediate School 833 6th Street West Filer,0.9201976
A683,JEFFERSON ELEMENTARY SCHOOL 1455 GWEN DRIVE POCATELLO,B301,Jefferson Elementary School 1455 Gwen Dr Pocatello,0.9200787
A383,HORSESHOE BEND ALTERNATIVE SCHOOL 398 SCHOOL DRIVE HORSESHOE BEND,B276,Horseshoe Bend Elementary Sch 116 School Dr Horseshoe Bend,0.91994387
A430,KELLOGG MIDDLE SCHOOL 790 BUNKER AVANUE KELLOGG,B322,Kellogg Middle School 790 Bunker Ave Kellogg,0.91924745
A485,MACKAY JR/SR HIGH SCHOOL PO BOX 390 MACKAY,B373,Mackay Jr-Sr High School 410 E. Spruce Street Mackay,0.919197
A16,LAKE PEND OREILLE HIGH SCHOOL 1005 NORTH BOYER AVENUE SANDPOINT,B339,Lake Pend-Oreille Alt High Sch 1005 N Boyer Ave Sandpoint,0.91846347
A245,CASCADE ELEMENTARY SCHOOL PO BOX 291 CASCADE,B79,Cascade Elementary School 209 School Street Cascade,0.9184188
A699,PONDEROSA ELEMENTARY SCHOOL PO BOX 40 POST FALLS,B508,Ponderosa Elementary School 2800 E Ponderosa Blvd Post Falls,0.91780776
A83,SYRINGA MOUNTAIN CHARTER SCHOOL PO BOX 3531 HAILEY,B641,Syringa Mountain School 4021 Glenbrook Dr. Hailey,0.9175762
A44,ABERDEEN ELEMENTARY SCHOOL PO BOX 610 ABERDEEN,B6,Aberdeen Elementary School 382 W Washington Aberdeen,0.91662896
A591,WEST MINICO MIDDLE SCHOOL 155 S 600 W PAUL,B715,West Minico Middle  School 600 W 150 South Paul,0.91628844
A421,JEROME HIGH SCHOOL 104 NORTH TIGER DRIVE JEROME,B309,Jerome Middle School 520 10th Avenue West Jerome,0.91601956
A745,TENDOY ELEMENTARY SCHOOL PO BOX 13 TENDOY,B650,Tendoy Elementary School 2217 Lemhi Road Tendoy,0.9158525
A257,RAFT RIVER JR/SR HIGH SCHOOL PO BOX 68 MALTA,B530,Raft River Jr-Sr High School 55 N 100 W Trojan Dr Malta,0.91579676
A722,HAZEL STUART ELEMENTARY SCHOOL 475 WEST CENTER STREET SHELLEY,B627,Stuart Elementary School 475 W Center St Shelley,0.9156021
A292,PRAIRIE ELEMENTARY SCHOOL PO BOX 570 COTTONWOOD,B517,Prairie Elementary School 907 Lewiston Street Cottonwood,0.9154886
A23,RICHARD MCKENNA CHARTER SCHOOL - ONLINE ALTERNATIVE 675 SOUTH HASKETT STREET MOUNTAIN HOME,B535,Richard Mckenna Charter Schools 795 S Haskett St Mountain Home,0.9149151
A246,CASCADE JR/SR HIGH SCHOOL PO BOX 291 CASCADE,B80,Cascade Jr-Sr High School 209 N School Street Cascade,0.9143889
A105,SAGE INTERNATIONAL SCHOOL MIDDLETON 208 SOUTH HARTELY LANE MIDDLETON,B403,Middleton Academy 200 S 4th Ave W Middleton,0.9141669
A760,TETONIA ELEMENTARY SCHOOL PO BOX 129 TETONIA,B655,Tetonia Elementary School 215 S 5th Tetonia,0.91363126
A673,CHUBBUCK ELEMENTARY SCHOOL 600 WEST CHASTAIN DRIVE CHUBBUCK,B98,Chubbuck Elementary School 600 Chastain Dr Pocatello,0.9134475
A443,KUNA MIDDLE SCHOOL 1360 WEST BOISE STREET KUNA,B335,Kuna High School 637 East Deer Flat Road Kuna,0.9125403
A714,RIRIE ELEMENTARY SCHOOL PO BOX 528 RIRIE,B544,Ririe Elementary School 260 1st West Ririe,0.91184056
A262,JOHN V EVANS ELEMENTARY 3650 OVERLAND AVENUE BURLEY,B311,John Evans Elementary School 2950 Park Ave Burley,0.9114241
A809,KOOTENAI CLASSICAL ACADEMY PO BOX 901 POST FALLS,B331,Kootenai Classical Academy 4318 N Fennecus Rd Post Falls,0.91121167
A279,LAKES MAGNET SCHOOL 930 NORTH 15TH STREET COEUR D'ALENE,B343,Lakes Middle School 930 N 15th St Coeur D Alene,0.910265
A43,ABERDEEN HIGH SCHOOL PO BOX 610 ABERDEEN,B7,Aberdeen High School 268 S 4th West Aberdeen,0.90975434
A717,SALMON JR/SR HIGH SCHOOL 401 SOUTH WARPATH DRIVE SALMON,B570,Salmon Elementary School 300 Main St Salmon,0.90949196
A208,GRAND VIEW ELEMENTARY SCHOOL PO BOX 39 GRAND VIEW,B224,Grand View Elementary School 205 1st Street Grand View,0.9088733
A469,LAPWAI MIDDLE/HIGH SCHOOL PO BOX 247 LAPWAI,B347,Lapwai Jr-Sr High School 404 S Main St Lapwai,0.9085274
A647,NORTH GEM HIGH SCHOOL PO BOX 70 BANCROFT,B453,North Gem Jr-Sr High School 360 S Main St Bancroft,0.9082945
A648,NORTH GEM MIDDLE SCHOOL PO BOX 70 BANCROFT,B452,North Gem Elementary School 360 S Main St Bancroft,0.9079256
A440,KIMBERLY PRESCHOOL 141 CENTER STREET WEST KIMBERLY,B326,Kimberly Elementary School 311 Main Street South Kimberly,0.9078707
A293,PRAIRIE JR/SR HIGH SCHOOL PO BOX 540 COTTONWOOD,B518,Prairie High School Keuterville Road Cottonwood,0.90716815
A771,VERA C O'LEARY MIDDLE SCHOOL 2350 ELIZABETH BOULEVARD TWIN FALLS,B463,O'Leary Junior High School 2350 Elizabeth Blvd Twin Falls,0.9070262
A577,MIDDLETON MILL CREEK ELEMENTARY 500 NORTH MIDDLETON ROAD MIDDLETON,B406,Middleton Middle School 511 W Main St Middleton,0.90653384
A76,LEGACY CHARTER SCHOOL 4015 SOUTH LEGACY WAY NAMPA,B350,Legacy Charter School 4015 Legacy Way Nampa,0.9065026
A377,HIGHLAND SCHOOL PO BOX 130 CRAIGMONT,B257,Highland School 112 Boulevard St Craigmont,0.9064407
A569,VIRTUAL SCHOOL HOUSE 1303 EAST CENTRAL DRIVE MERIDIAN,B695,Virtual School House 6075 North Locust Grove Road Meridian,0.9055463
A294,LAKESIDE MIDDLE SCHOOL PO BOX 130 PLUMMER,B344,Lakeside High School 1150 E Street Plummer,0.9052361
A744,LEADORE SCHOOL PO BOX 119 LEADORE,B349,Leadore School 111 S. Third Street Leadore,0.9049094
A705,RIVER CITY MIDDLE SCHOOL PO BOX 40 POST FALLS,B547,River City Middle School 1505 N. Fir Post Falls,0.9047839
A98,FUTURE PUBLIC SCHOOL 511 EAST 43RD STREET GARDEN CITY,B196,"Future Public School, Inc. 511 E 43rd St Garden City",0.9044486
A197,HIDDEN SPRINGS ELEMENTARY SCHOOL 5480 WEST HIDDEN SPRINGS HIDDEN SPRINGS,B254,Hidden Springs Elementary School 5480 West Hidden Springs Drive Boise,0.90416944
A592,PAUL ELEMENTARY SCHOOL PO BOX 780 PAUL,B485,Paul Elementary School 201 N 1st St W Paul,0.9038918
A295,LAKESIDE ELEMENTARY SCHOOL PO BOX 130 PLUMMER,B344,Lakeside High School 1150 E Street Plummer,0.90354943
A96,BASIN ELEMENTARY SCHOOL PO BOX 227 IDAHO CITY,B29,Basin Elementary School 101 N. Elk Creek Idaho City,0.9029026
A107,ISLAND PARK CHARTER SCHOOL PO BOX 626 ISLAND PARK,B299,Island Park Elementary Charter School 4133  Shoshone Ave Island Park,0.9022373
A372,BLACK CANYON ELEMENTARY SCHOOL PO BOX 328 GRACE,B40,Black Canyon Elementary School 605 South 4th West Grace,0.9018295
A657,OROFINO ELEMENTARY SCHOOL PO BOX 2507 OROFINO,B470,Orofino Elementary School 1000 Michigan Ave Orofino,0.9017316
A740,HOWARD E THIRKILL PRIMARY SCHOOL 60 EAST 4TH STREET SODA SPRINGS,B658,Thirkill Elementary School 60 E 4th S Soda Springs,0.90149975
A18,LPOSD HOME SCHOOL ACADEMY 430 SOUTH DIVISION AVENUE SANDPOINT,B268,Home School Academy 330 S. Division Ave Sandpoint,0.90144867
A347,FIRTH HIGH SCHOOL PO BOX 247 FIRTH,B181,Firth Sr High School 329 Lincoln Street Firth,0.9014128
A270,CLARK COUNTY JR/SR HIGH SCHOOL PO BOX 237 DUBOIS,B99,Clark County Jr High School 43w 2nd S Dubois,0.90137446
A649,NOTUS ELEMENTARY SCHOOL 25257 NOTUS ROAD CALDWELL,B691,Van Buren Elementary School 516 N 11th Ave Caldwell,0.9010558
A72,BLACKFOOT CHARTER COMMUNITY 92 NORTH 415 WEST BLACKFOOT,B42,Blackfoot Charter Community Learning Center 92 North 415 West Blackfoot,0.90049344
A117,ELEVATE ACADEMY NORTH 114 WEST CHICAGO STREET CALWELL,B155,Elevate Academy Inc 114 W. Chicago St Caldwell,0.90034103
A739,SNAKE RIVER OPPORTUNITIES ALTERNATIVE HIGH SCHOOL 103 SOUTH 900 WEST BLACKFOOT,B600,Snake River Middle School 1060 W 110 S Blackfoot,0.9000528
A31,BOVILL ELEMENTARY SCHOOL PO BOX 310 BOVILL,B54,Bovill Elementary School 3rd Avenue Bovill,0.899806
A503,MOUNTAIN VIEW ELEMENTARY SCHOOL PO BOX 69 MCCAMMON,B427,Mountain View Elementary Sch 704 Center Street Mccammon,0.8995987
A499,INKOM ELEMENTARY SCHOOL PO BOX 430 INKOM,B295,Inkom Elementary School 521 Holstein St Inkom,0.8993507
A64,iSucceed Academy 6148 NORTH DISCOVERY WAY SUITE 120 BOISE,B289,Idaho Preparatory Academy 3295 W Elder St Boise,0.89864475
A715,ROCKLAND PUBLIC SCHOOL PO BOX 119 ROCKLAND,B557,Rockland School 225 E 4th Rockland,0.89850914
A616,IOWA ELEMENTARY 626 IOWA NAMPA,B297,Iowa Elementary School 626 W Iowa Ave Nampa,0.8983749
A459,LAKELAND SENIOR HIGH SCHOOL PO BOX 69 RATHDRUM,B341,Lakeland High School 7006 West Highway 53 Rathdrum,0.8982457
A694,KINPORT MIDDLE SCHOOL 655 WEST ALAMEDA POCATELLO,B13,Alameda Middle School 845 Mckinley Ave Pocatello,0.89629865
A207,BRUNEAU ELEMENTARY SCHOOL PO BOX 158 BRUNEAU,B56,Bruneau Elementary School 28541 Benham Street Bruneau,0.89608544
A747,ST MARIES COMMUNITY EDUCATION ALTERNATIVE PO BOX 384 ST MARIES,B614,St Maries Community Ed Alternative 240 S 11th Street St Maries,0.89596164
A45,ABERDEEN MIDDLE SCHOOL PO BOX 610 ABERDEEN,B8,Aberdeen Middle School 382 West Washington Aberdeen,0.89554876
A701,POST FALLS MIDDLE SCHOOL PO BOX 40 POST FALLS,B514,Post Falls Middle School 16th & Williams Streets Post Falls,0.89528286
A509,DONNELLY ELEMENTARY PO BOX 369 DONNELLY,B135,Donnelly Elementary School 327 East Roseberry Road Donnelly,0.8946609
A567,REBOUND SCHOOL OF OPPORTUNITY 1450 EAST WATERTOWER STREET S110 MERIDIAN,B532,Rebound School Of Opportunity 6075 North Locust Grove Road Meridian,0.8945229
A124,PARIS ELEMENTARY SCHOOL PO BOX 400 PARIS,B478,Paris Elementary School 39 Fielding Street Paris,0.8943527
A412,SOUTH FORK ELEMENTARY SCHOOL 327 N 4100 E RIGBY,B603,South Fork Elementary School 7163 S 2000w Rexburg,0.8939893
A50,J.R. SIMPLOT ELEMENTARY SCHOOL 820 TYHEE AMERICAN FALLS,B300,J.R. Simplot Elementary School 820 Tyhee Ave. American Falls,0.8939602
A559,CENTRAL ACADEMY HIGH SCHOOL 6075 NORTH LOCUST GROVE ROAD MERIDIAN,B402,Meridian Technical Charter High School 3800 North Locust Grove Meridian,0.8934148
A37,ALPINE ACADEMY 1195 ALPINE AVENUE CHUBBUCK,B656,The Academy Inc. 1295 Alpine Ave Chubbuck,0.89336157
A54,ELK CITY SCHOOL 100 SCHOOL ROAD ELK CITY,B160,Elk City Elem-Jr High School 419 School Dr Elk City,0.8931493
A458,JOHN BROWN ELEMENTARY SCHOOL PO BOX 10 RATHDRUM,B310,John Brown Elementary School 15574 North Washington Street Rathdrum,0.8929664
A52,SALMON RIVER JR/SR HIGH SCHOOL PO BOX 872 RIGGINS,B573,Salmon River High School 711 Aces Place Riggins,0.8926876
A298,COUNCIL JR/SR HIGH SCHOOL PO BOX 468 COUNCIL,B116,Council Jr-Sr High School 101 E Bleeker Ave Council,0.89259195
A646,NORTH GEM ELEMENTARY PO BOX 70 BANCROFT,B452,North Gem Elementary School 360 S Main St Bancroft,0.8923187
A584,MIDVALE ALTERNATIVE SCHOOL PO BOX 130 MIDVALE,B407,Midvale Alternative School 45 School Rd Midvale,0.8922735
A114,ALTURAS PREPARATORY ACADEMY 2280 EAST 17TH STREET IDAHO FALLS,B289,Idaho Preparatory Academy 3295 W Elder St Boise,0.8920281
A650,NOTUS JR/SR HIGH SCHOOL 25257 NOTUS ROAD CALDWELL,B66,Caldwell High School 1100 Willow St Caldwell,0.89113635
A230,CAMBRIDGE ELEMENTARY SCHOOL PO BOX 39 CAMBRIDGE,B69,Cambridge Elementary School 455 Hopper Av Cambridge,0.88998985
A361,LOWMAN ELEMENTARY SCHOOL PO BOX 710 GARDEN VALLEY,B371,Lowman Elementary School 3489 Banks Lowman Road Lowman,0.8896016
A423,JEROME ACADEMY 125 4TH AVENUE WEST JEROME,B309,Jerome Middle School 520 10th Avenue West Jerome,0.88949203
A312,SANDCREEK MIDDLE SCHOOL 2955 OWEN STREET IDAHO FALLS,B574,Sandcreek Middle School 2955 E Owen Street Ammon,0.8883201
A101,HAYDEN CANYON CHARTER SCHOOL 13732 NORTH GOVERNMENT WAY HAYDEN LAKE,B246,Hayden Meadows Elem School 900 Hayden Ave Hayden,0.8881474
A231,CAMBRIDGE MIDDLE/HIGH SCHOOL PO BOX 39 CAMBRIDGE,B70,Cambridge Jr-Sr High School 45 N 3rd St Cambridge,0.8871073
A348,FIRTH MIDDLE SCHOOL 410 ROOSEVELT FIRTH,B181,Firth Sr High School 329 Lincoln Street Firth,0.8867689
A676,NEW HORIZON HIGH SCHOOL 955 WEST ALAMEDA POCATELLO,B443,New Horizons High School (Alt) 955 W Alameda Rd Pocatello,0.8847776
A171,OWYHEE ELEMENTARY SCHOOL 3434 PASADENA DRIVE BOISE,B109,Collister Elementary School 4426 Catalpa Dr Boise,0.88375545
A471,REGION 2 JUVENILE DETENTION CENTER 3317 12TH STREET LEWISTON,B314,Juvenile Corrections Center Lewiston 140 Southport Ave Lewiston,0.88338655
A612,BENNETT MOUNTAIN HIGH SCHOOL 560 EAST JACKSON MOUNTAIN HOME,B34,Bennett Mountain High (Alt) 550 East Jackson Mountain Home,0.8828199
A595,MINIDOKA JUNIOR HIGH ALTERNATIVE 310 10TH STREET RUPERT,B412,Minico Senior High School 300 W Highway 25 Rupert,0.8816953
A636,NEW HORIZON MAGNET SCHOOL 5226 SOUTHSIDE BOULEVARD NAMPA,B442,New Horizons Dual Language Magnet School 615 Burke Lane Nampa,0.88163114
A102,FERN-WATERS PUBLIC CHARTER SCHOOL 103 VAN DREFF STREET SALMON,B572,Salmon Pioneer Elementary Sch 900 Sharkey St Salmon,0.8810624
A812,ELEVATE ACADEMY EAST IDAHO 1207 SOUTH KIMBALL AVENUE CALDWELL,B154,Elevate Academy East Idaho Llc 1873 N. Walton Ave Idaho Falls,0.8799797
A690,WASHINGTON ELEMENTARY SCHOOL 226 SOUTH 10TH AVENUE POCATELLO,B227,Greenacres Elementary School 1250 E Oak St Pocatello,0.8799287
A713,RIRIE JR/SR HIGH SCHOOL PO BOX 568 RIRIE,B545,Ririe Junior Senior High School 13809  North 130 East Rire,0.8794582
A238,SAGE VALLEY MIDDLE SCHOOL 18070 SANTA ANA AVENUE CALDWELL,B567,Sage Valley Middle School 18070 Santa Ana Ave Nampa,0.87915987
A500,LAVA ELEMENTARY SCHOOL PO BOX 660 LAVA HOT SPRINGS,B348,Lava Elementary School 213 W Fife Lava Hot Springs,0.8786547
A703,NEW VISION HIGH SCHOOL PO BOX 40 POST FALLS,B447,New Vision Alt High School 201 W Mullan Ave Post Falls,0.87810963
A707,GREENSFERRY ELEMENTARY SCHOOL 1520 NORTH BUNTING LANE POST FALLS,B229,Greensferry Elementary 1520 N Bunting Ln Post Falls,0.8776393
A517,EAGLE MIDDLE SCHOOL 1000 WEST FLOATING FEATHER EAGLE,B145,Eagle Middle School 1000 W Floating Feather Rd Eagle,0.8770707
A206,BOUNDARY COUNTY ONLINE SCHOOL 6770 AUGUSTA STREET BONNERS FERRY,B53,Boundary County Middle School 6577 Main Street Bonners Ferry,0.8760717
A704,MULLAN TRAIL ELEMENTARY SCHOOL 300 WEST CHERRY POST FALLS,B435,Mullan Trail Elementary 11th & Compton Streets Post Falls,0.8757641
A256,OAKLEY JR/SR HIGH SCHOOL PO BOX 135 OAKLEY,B465,Oakley Jr-Sr High School 455 W Main St Oakley,0.875718
A797,TERRETON ELEMENTARY SCHOOL 1252 E 1500 N TERRETON,B651,Terreton Elem-Jr High School 1252 E 1500 N Terreton,0.87569857
A731,MORELAND ELEMENTARY SCHOOL PO BOX B MORELAND,B415,Moreland Elementary School 185 North 750 West Moreland,0.8747951
A189,ADA COUNTY JUVENILE CENTER 6300 DENTON STREET BOISE,B10,Ada Co Juvenile Detention Center School 6300 Denton Boise,0.8735008
A190,DEHRYL A DENNIS PROF-TECH CENTER 8201 WEST VICTORY ROAD BOISE,B127,Dehryl A. Dennis Professional-Technical Education Center 8201 West Victory Road Boise,0.87345064
A653,STONE ELEMENTARY SCHOOL 10808 S 23000 W STONE,B625,Stone Elementary School 1031 S Stone Rd Malad City,0.87306535
A125,GEORGETOWN ELEMENTARY SCHOOL PO BOX 100 GEORGETOWN,B213,Georgetown Elementary School 142 Stringtown Road Georgetown,0.8724643
A65,IDAHO SCIENCE AND TECHNOLOGY CHARTER SCHOOL 21 N 550 W BLACKFOOT,B455,North Idaho Stem Charter Academy 15633 N. Meyer Rd Rathdrum,0.8723396
A332,BLACK CANYON JR/SR HIGH SCHOOL 400 SOUTH PINE STREET SUITE #2 EMMETT,B40,Black Canyon Elementary School 605 South 4th West Grace,0.8714861
A92,POCATELLO COMMUNITY CHARTER 995 SOUTH ARTHUR STREET POCATELLO,B506,Pocatello Community Charter School 995 S Arthur Ave Pocatello,0.8714181
A363,GENESEE SCHOOL PO BOX 98 GENESEE,B211,Genesee Elementary School 330 E Ash St Genesee,0.87026066
A627,GREENHURST ELEMENTARY SCHOOL 1701 DISCOVERY PLACE NAMPA,B228,Greenhurst Elementary School 1701 Discovery Pl Nampa,0.869276
A116,GEM PREP: MERIDIAN SOUTH PO BOX 86 DEARY,B205,Gem Prep Meridian N 5390 N Mcdermott Rd. Meridian,0.8692377
A716,SALMON PIONEER PRIMARY SCHOOL PO BOX 790 SALMON,B570,Salmon Elementary School 300 Main St Salmon,0.8685031
A656,CAVENDISH-TEAKEAN ELEMENTARY SCHOOL 455 MIDDLE ROAD LENORE,B646,Teakean Elementary School 455 Middle Road Lenore,0.86774194
A404,VIRTUAL PREPARATORY ACADEMY OF IDAHO - ELEMENTARY 690 JOHN ADAMS PARKWAY IDAHO FALLS,B289,Idaho Preparatory Academy 3295 W Elder St Boise,0.8657216
A239,VALLIVUE ACADEMY 6123 TIMBER DRIVE CALDWELL,B688,Vallivue High School 1407 E Homedale Rd Caldwell,0.8644005
A700,POST FALLS HIGH SCHOOL PO BOX 40 POST FALLS,B514,Post Falls Middle School 16th & Williams Streets Post Falls,0.86409956
A111,GEM PREP: MERIDIAN NORTH PO BOX 86 DEARY,B205,Gem Prep Meridian N 5390 N Mcdermott Rd. Meridian,0.8638708
A266,CHALLIS JR/SR HIGH SCHOOL PO BOX 304 CHALLIS,B93,Challis High School 1250 Norse Drive Challis,0.8617368
A42,Robert Janss School 1299 NORTH ORCHARD STREET BOISE,B304,Jefferson Elementary School 200 South Latah St Boise,0.85995543
A28,FALCON RIDGE PUBLIC CHARTER PO BOX 326 KUNA,B171,Falcon Ridge Public Charter School 278 S Ten Mile Rd Kuna,0.85949963
A815,DRY CREEK CHARTER SCHOOL 250 EAST PARKCENTER BOULEVARD BOISE,B128,Desert Sage Elementary 9325 W. Mossywood Drive Boise,0.8588279
A465,TIMBERLAKE SENIOR HIGH SCHOOL PO BOX 909 SPIRIT LAKE,B665,Timberlake Middle School 5830 Blackwell Blvd Spirit Lake,0.858727
A629,ROOSEVELT ELEMENTARY SCHOOL 1901 WEST ROOSEVELT NAMPA,B188,Franklin D. Roosevelt Elementary 1901 W. Roosevelt Nampa,0.8578366
A583,MIDVALE SCHOOL PO BOX 130 MIDVALE,B408,Midvale Elementary School 56 School Rd Midvale,0.8576168
A711,PRAIRIE ELEM/JR HIGH SCHOOL 73 SMITH CREEK ROAD PRAIRIE,B518,Prairie High School Keuterville Road Cottonwood,0.85584056
A818,Coeur d' Alene Tribal School PO Box 338 Desmet,B107,Coeur D'Alene Tribal School 30 Moctelme Desmet,0.85465026
A1,PRIEST RIVER LAMANNA HIGH 596 HIGHWAY 57 PRIEST RIVER,B526,Priest River Lamanna High School 596 Highway 57 Priest River,0.8546107
A115,CARDINAL ACADEMY 9492 WEST EMERALD STREET BOISE,B289,Idaho Preparatory Academy 3295 W Elder St Boise,0.85440165
A297,COUNCIL ELEMENTARY SCHOOL PO BOX 68 COUNCIL,B115,Council Elementary School 202 S Michigan St Council,0.8541482
